id,x,y,poids,odeur,texture,type_sol,porosite,ph_du_jus,ph_du_sol,temperature_du_sol,presence_insecte,effet_au_toucher,a_l_air_delicieux_selon_renard
3245,-11.011109686952896,-10.686185117046325,94.86703420455684,épicée,rugueux,eau,0.1089340833204087,7.080714000120256,6.149065103762129,16.00586474281772,non,aucun,non
3246,49.46586777294208,84.13160449527882,112.26491590302862,désagréable,lisse,terre,0.6921700532424155,9.54443539055648,9.789160328317884,9.848883832280777,non,brûlure,oui
3247,94.4534313251804,52.86660582627286,110.72659362613386,désagréable,lisse,roche,0.3912043148495371,7.477189761057517,7.589740207086336,23.35390359729179,non,brûlure,non
3248,103.60626594156292,37.09737002422151,103.90588077899302,désagréable,rugueux,arbre,0.1615187001418299,8.783477482378245,6.946005748979899,14.841677080585672,non,brûlure,non
3249,100.94659371585556,34.77106637059273,117.66313559268669,désagréable,rugueux,eau,0.4035956645697096,6.714486324400966,6.105294718062212,27.05008515390517,oui,picottement,non
3250,51.67944026734138,92.6942241192062,66.88414719900923,fruitée,rugueux,eau,0.4647954217240803,6.750676840319733,6.099679141254854,11.1564939852814,non,aucun,oui
3251,90.6545454251456,49.00129041967763,101.43077608993184,fruitée,lisse,eau,0.4786307573649148,6.456554414909854,5.9288715652749024,11.445840439623495,non,irritation,non
3252,101.1691915481258,37.5292576051712,74.94706024909087,désagréable,rugueux,roche,0.0347495319515237,6.937385764001076,6.193209530273818,7.243845865037954,non,irritation,oui
3253,91.05762135551586,22.674943214378324,97.81808427697668,épicée,lisse,roche,0.697012765633496,8.021435327990368,7.717827861108731,2.697923314899133,non,aucun,oui
3254,88.80465699698583,54.370447198533455,112.86619508155614,désagréable,lisse,eau,0.6345303105809661,7.239268450421407,6.492913199647454,13.726590015864849,non,picottement,non
3255,105.98466408334104,42.45958805024835,123.99570353792718,épicée,visqueux,terre,0.6853274124626209,9.66370731808001,8.44657539080079,13.13087944520574,non,picottement,oui
3256,94.10682381310043,50.89599834780368,120.22586333280596,fruitée,lisse,eau,0.9131971153112688,6.900909735576563,7.324681337183269,13.28363426091948,non,irritation,oui
3257,198.59802196598463,200.12736996502565,79.5066411496201,terreuse,visqueux,arbre,0.0146436055118339,6.274077787562784,5.106998341520207,16.340259846076485,non,picottement,oui
3258,-11.39064556916735,-11.255880866296224,97.43119263730502,terreuse,lisse,terre,0.9402528335121692,8.616308815970973,9.001908334264787,24.886140468039976,non,picottement,oui
3259,98.5537605250246,35.35781308222423,91.01833145418236,fruitée,visqueux,roche,0.882326521086241,4.754163476297507,4.267296578229035,11.74174134153198,non,irritation,non
3260,53.362539909421145,89.28892087813055,110.7809892842984,désagréable,visqueux,arbre,0.6695278275624529,8.561564288883925,7.01369746654541,17.74332085246285,non,brûlure,oui
3261,199.4556087089415,199.63122958817985,105.54238069919133,épicée,rugueux,roche,0.2118166488543768,4.280341995082008,4.8465701970616815,15.31235965863612,non,picottement,non
3262,89.9472494916746,30.791022301401725,104.30944878590678,désagréable,lisse,eau,0.0982745377407535,6.721535622893279,5.94924428583344,25.083536113589403,oui,irritation,non
3263,98.63216716742504,33.582402720272114,96.90923936235168,terreuse,lisse,eau,0.8844729231530172,6.530945836993186,6.121746946241347,21.31383387327425,non,picottement,oui
3264,90.85496603615906,34.57106732749832,109.65447160415772,épicée,rugueux,roche,0.0177166331005422,6.433074526203655,6.353851631495612,4.84564856539314,non,irritation,non
3265,88.76017611659057,52.65563895857928,79.19454350395925,épicée,lisse,roche,0.5820713301971265,4.330195504236078,4.128692022926236,10.809647545356038,non,aucun,non
3266,95.69589269233995,45.70773783049646,103.86108465619158,fruitée,visqueux,roche,0.7031647140072681,6.437929038302683,6.255502481767243,19.58699349762405,non,aucun,oui
3267,106.90977716653154,28.08281332287012,85.55764127558722,fruitée,rugueux,roche,0.3664041476768066,5.149595656028735,4.713011742108505,5.355201892212299,non,brûlure,non
3268,41.84357132853097,85.69047420299808,95.545442658835,désagréable,lisse,terre,0.2411660855210892,6.097192593735308,6.305527921303104,30.287079909335382,oui,picottement,oui
3269,94.43138339436496,34.48815668437648,119.21428439630884,fruitée,lisse,terre,0.8462596514348836,9.347399053045406,8.96621493980467,10.309894284341878,non,aucun,non
3270,47.10987231672874,87.16881124128051,122.54199015499618,épicée,rugueux,eau,0.0214508726478347,7.036206805469451,5.872813607831922,24.21586368090329,non,picottement,non
3271,199.4080768675089,200.7484853689616,76.31985742829914,fruitée,visqueux,eau,0.380870368905005,6.170193881550538,6.909683802018122,26.226916554537265,oui,irritation,non
3272,44.45506929093848,95.71999869633594,87.08440443930205,fruitée,lisse,eau,0.6513105312203342,7.635759356929274,8.098221772111446,17.896974116241015,non,aucun,non
3273,200.4306472243464,200.08003987518973,125.87520934442104,terreuse,visqueux,terre,0.9084978684205918,6.901051649208288,6.700212346264862,22.32754434222084,non,irritation,non
3274,86.02094402672046,55.755256833090215,103.44563997950472,épicée,lisse,arbre,0.7993704576583294,6.884121215407337,5.665159770721027,42.99696429075592,non,irritation,non
3275,-9.052939943465478,-8.948168522620753,69.09721934478615,terreuse,visqueux,roche,0.1183010852296151,6.395414605746591,6.579604131402863,12.47398607061024,non,picottement,oui
3276,38.826692875583376,97.01870323681452,80.25027344402841,terreuse,lisse,roche,0.2116335734592096,6.6068554290825405,5.119231161388585,15.209315844809318,non,irritation,oui
3277,54.39252241233167,93.98860542724728,111.82613170764598,épicée,visqueux,roche,0.0502438814656241,4.310835030587128,4.034568762296818,16.65048726150013,non,brûlure,non
3278,87.5183113948855,53.84661324549431,114.44251485733726,désagréable,visqueux,roche,0.3157867710904085,7.686742644753921,5.913048388798135,11.081219568964764,non,aucun,non
3279,52.43791523564925,90.98045178144817,101.59875555153668,fruitée,rugueux,roche,0.0643962372975635,6.746718291090449,6.1079922894357646,4.937666400365624,non,picottement,non
3280,97.50433303504344,45.63999156076099,64.66383394268104,fruitée,lisse,arbre,0.8509539263574818,7.928433721349985,5.969642000389933,13.56681600778531,non,brûlure,oui
3281,93.265065605438,40.54114780609884,90.42044679171696,terreuse,lisse,terre,0.5390941685063503,8.969641359010353,8.942930451935949,17.40454551365524,non,aucun,non
3282,52.802057835837765,92.7387207208812,75.72823703278847,épicée,lisse,arbre,0.3908466179526998,8.814399592451966,8.111756012178324,24.57091005133098,non,aucun,non
3283,93.07905189417691,55.73948202315936,133.9243716526609,épicée,visqueux,roche,0.944538819470268,6.031612774280811,5.909275652551326,14.639593977103,non,irritation,non
3284,98.62308402088532,29.502862851634625,78.6482349410099,fruitée,lisse,terre,0.4130954890164495,9.026517053144426,8.32961598809893,18.569568112524124,non,aucun,non
3285,85.05211457097171,42.72632652104449,86.7563276854302,fruitée,visqueux,roche,0.3730662484299533,7.48065842398043,5.851594341465402,9.527808115640758,oui,irritation,non
3286,-10.729771892224544,-8.248583270708835,101.8664352960839,terreuse,lisse,eau,0.042846546105373,6.656026888055554,5.27004654155907,20.77710449225565,non,aucun,non
3287,88.135336217505,45.5208444741094,86.85394862297117,épicée,lisse,arbre,0.7508210718542121,7.61044507608984,6.388514505129646,19.47624387006568,non,aucun,oui
3288,93.56818475240904,40.01405509405586,140.11923690755577,fruitée,visqueux,arbre,0.544773090198347,6.088929185412941,6.14962195849379,19.24259891248512,non,irritation,oui
3289,50.65178390493707,93.18328700632767,108.4818677181008,désagréable,rugueux,terre,0.543595657278102,7.662411223291846,7.320568041256301,10.305569953335416,non,irritation,non
3290,46.27693891317772,93.44317409240752,113.50805951926856,fruitée,rugueux,roche,0.1443315012600755,8.040129869347389,6.964355651109247,19.84022729220332,non,aucun,oui
3291,48.535685058555565,86.19791631732804,155.10924612201308,fruitée,visqueux,eau,0.8484520424364962,6.343544110816316,4.997744723312608,26.467165580884725,oui,aucun,oui
3292,100.91150681874728,30.54873299790972,81.55361230289688,épicée,visqueux,eau,0.3124266432378147,7.027911612542666,7.920062396464042,17.938624774522847,non,picottement,non
3293,44.65607201879814,87.25130085801011,100.04269098879104,fruitée,rugueux,terre,0.3198228289840936,6.2138231003798285,5.933217404535188,9.10558444924161,non,irritation,non
3294,91.1484651504063,37.908915985006765,101.32247937432383,terreuse,rugueux,roche,0.3757213660105075,6.4332463872277925,4.600623281238268,16.914333326588903,non,brûlure,oui
3295,98.5217525336253,40.20476510187193,145.00193995126224,terreuse,visqueux,arbre,0.1086234676233814,6.682093707492167,4.99922704502202,10.035395720548737,non,picottement,non
3296,86.77914221107253,54.994022269578345,45.53454714102451,terreuse,rugueux,arbre,0.9910480528274545,7.7495003680330194,7.4757297731176,8.59108486837093,non,irritation,oui
3297,94.87480647612114,45.94382174433068,116.43858752193016,épicée,lisse,terre,0.3102372211728607,8.00859560604246,7.571364917363697,8.45506736527822,non,aucun,non
3298,199.58016930356035,200.23377798218104,108.88942012653752,désagréable,lisse,arbre,0.8340450327228288,7.308750973651467,7.483590096593368,7.638074416276437,non,aucun,oui
3299,97.26219440799989,31.2584927070972,72.773427593111,épicée,rugueux,roche,0.0663463392917785,6.080940726546631,6.149375753701935,20.39228354518709,non,irritation,non
3300,200.5908146119624,201.5139024220636,92.47056298190488,terreuse,visqueux,terre,0.6414378738867776,8.573080340720741,7.320216000741827,15.21795739252461,non,aucun,oui
3301,35.82305600756184,87.57920214788732,110.33904679848402,terreuse,visqueux,arbre,0.2175630539957115,7.261194723957885,5.086656442802502,13.828618231001077,non,brûlure,oui
3302,96.3534520785476,32.24368814966116,72.950654839869,épicée,rugueux,arbre,0.3816208592220906,8.837333298689764,6.908102531100901,18.954161211085623,non,picottement,oui
3303,97.35405900766472,35.56902376840921,98.76437933922476,désagréable,visqueux,eau,0.9723113973692468,6.809517102682289,7.37666192461852,11.72892897776893,non,aucun,non
3304,96.28023096425494,36.66690259223719,87.43646825575915,désagréable,lisse,roche,0.442687095219792,5.82071642240047,4.126722184721324,9.624925797292969,non,aucun,oui
3305,-9.352051602020916,-9.182595229163836,105.10902913239856,épicée,lisse,arbre,0.4503738662227643,6.942830981951675,5.630830254545152,9.491308300514188,non,aucun,oui
3306,44.76225620045658,95.03824658736828,68.22287982265482,terreuse,visqueux,terre,0.2123444188590566,7.71196421828412,6.123311225146009,33.09408086250107,non,irritation,non
3307,95.74802222968194,48.73881550675907,99.13196396864802,désagréable,lisse,arbre,0.7993545237851722,8.402183088292254,6.769762262205716,11.308346175935917,non,brûlure,oui
3308,94.3708032673703,41.913495816026725,88.79989166021319,désagréable,rugueux,terre,0.939007262707776,7.525861864275344,7.314297388883604,17.96188141486791,non,brûlure,non
3309,97.8715865934352,50.86430632388015,90.80848265698472,terreuse,lisse,terre,0.8238816034724314,7.882463780604653,6.79844281367684,20.704634683536828,non,irritation,oui
3310,53.1483800088785,95.76762815121114,128.53807357299758,épicée,lisse,roche,0.845627108396356,6.465449941035774,6.661665747626735,31.99260208014732,non,aucun,non
3311,88.59627352489467,55.16655255368995,87.85112819295104,épicée,lisse,arbre,0.5123977879255539,9.09233944442228,9.186634422205724,8.967299070416054,oui,irritation,non
3312,96.17292026193128,45.09417476082292,113.16172301029488,terreuse,rugueux,terre,0.0669322959441287,8.589130348979841,9.503423044411573,17.68656444211117,non,irritation,non
3313,95.42478494024613,37.84255864419862,76.81485841848004,épicée,lisse,terre,0.8442381300605246,7.703514296860884,6.078389602298772,15.793820991714927,non,irritation,non
3314,93.54520234998648,37.97176548256347,84.9668849528463,désagréable,lisse,eau,0.4850278357082839,8.056150713497994,7.693087002102427,26.788074977799244,oui,brûlure,non
3315,202.1638264021446,200.99863873886244,110.75306683116754,terreuse,visqueux,roche,0.1091362638108769,5.655251251196368,6.0447321795536375,22.561256081602835,non,brûlure,non
3316,93.59488501446074,36.23353609685784,95.8698141748888,fruitée,visqueux,terre,0.2345841846074257,7.102489378554367,6.378204099508502,20.70592284052582,non,aucun,non
3317,48.5051116430578,89.3075018120425,83.93638455078509,désagréable,lisse,roche,0.8912089103396276,6.177769851823756,5.8864906155977685,12.467392501756978,non,picottement,oui
3318,50.39339890525653,95.87870410457994,117.74811351372202,épicée,rugueux,terre,0.6564271122954449,7.124644500423896,5.391166651350814,17.98483968538595,non,brûlure,oui
3319,42.24106067714047,94.34065885016612,78.77968077377012,désagréable,lisse,arbre,0.0853103978715597,8.29837125094317,8.4827895454563,18.70377078850546,non,brûlure,non
3320,95.88872220512825,35.253698389163205,85.8258667813,terreuse,lisse,arbre,0.6531308509758623,7.1073724650331895,5.816972493222032,31.104130620463454,non,aucun,non
3321,100.39349208183896,40.365804058130514,118.0396161126014,désagréable,rugueux,eau,0.3953673619276071,6.9758358709484645,5.425236201761436,20.26351401712541,non,brûlure,oui
3322,103.03065849526187,32.586764772295254,119.78271670792763,désagréable,rugueux,terre,0.9797733559541408,6.50476860815683,6.9052666402821306,7.873651334448574,non,aucun,oui
3323,39.87448963432111,89.43028924799593,118.49140816400542,épicée,visqueux,roche,0.8276301624545149,6.709795572891001,6.122760560068404,12.43724193512736,non,irritation,oui
3324,87.45534665587371,41.63266128653727,108.77576113116008,fruitée,visqueux,terre,0.605954897253243,7.30433492675174,6.1932134640157726,6.144270070281604,non,picottement,oui
3325,34.87167864907808,83.53781169232067,91.83098687167504,désagréable,rugueux,arbre,0.0262718000936394,8.204825517845071,8.219473016106607,6.77010225428506,non,irritation,non
3326,-9.870388567757868,-11.221205713004506,109.6150343510686,épicée,visqueux,eau,0.3383079865072234,7.266694709483887,6.756983996103688,19.09787805684527,non,picottement,oui
3327,92.87261069673184,38.35055718668831,125.50100425396342,épicée,visqueux,roche,0.7625869006775137,6.817561718350054,5.243240082728334,14.41475015827954,non,irritation,oui
3328,200.0874716889945,200.11221406184444,99.9229051662298,fruitée,rugueux,arbre,0.2237522378172369,9.730492046220345,7.322053918600351,19.185698263127232,non,brûlure,non
3329,99.16302955156816,34.69084454974119,100.73702354171203,terreuse,visqueux,terre,0.2725813050759431,9.096073679936357,8.779721562893318,8.852725945271164,non,brûlure,non
3330,46.616396994629085,87.98781305320861,79.14356832705823,fruitée,visqueux,arbre,0.4593798697953416,8.58703664232956,7.55618296454125,10.017531212562174,non,picottement,non
3331,94.53715199594608,47.02435663799072,125.88615623828429,épicée,rugueux,eau,0.9039227114488496,6.975869920280688,6.4327097442219525,30.863859145793604,non,aucun,non
3332,103.61990458156556,53.75266140773661,112.4012775702896,terreuse,visqueux,terre,0.3661727351645178,9.146526656951371,9.093422664662045,17.23323946671798,non,irritation,non
3333,45.13154776295199,81.60477975410838,111.03951749708396,terreuse,rugueux,terre,0.1978896109096497,8.141322782690557,7.163711442361519,20.94294112749757,non,aucun,non
3334,89.64376946377351,47.3552761928493,130.4077084468272,terreuse,rugueux,terre,0.5986796460711089,8.172790749133457,8.093440862511539,13.79112180391694,non,irritation,non
3335,46.48264852433717,86.89923885481674,125.5643891017641,fruitée,visqueux,eau,0.2142691822607155,6.508365400436577,5.41089930975252,6.794055283979281,non,picottement,non
3336,95.87046673079792,41.739377156412,99.47270472684944,terreuse,rugueux,arbre,0.5338360301230981,8.027475453514747,6.829470041745411,7.152655880845601,non,picottement,non
3337,48.80618386673448,90.07949909438784,109.39974442505682,épicée,lisse,terre,0.6772990969704822,8.883905792073918,7.606729245357087,9.72211169210414,non,aucun,oui
3338,89.17479802690782,29.680287287948172,117.8951876668659,terreuse,visqueux,roche,0.2000736968950428,5.644459632142194,4.774735787547444,24.76129987538252,non,picottement,oui
3339,48.4072381799363,92.37004965243288,91.62644388426104,épicée,rugueux,roche,0.8894171493005744,6.420761792782998,5.871676644028868,11.699042560857311,non,picottement,non
3340,-9.965813546353289,-11.401978554408185,78.07129772170833,fruitée,lisse,eau,0.3615996800506122,6.93910206203295,6.785319437811438,15.67973827598096,non,picottement,non
3341,96.63203293265016,33.11692789598601,113.41158229802724,épicée,visqueux,terre,0.3116907822500167,8.18083118032731,6.094439275814519,15.843562948170511,non,brûlure,non
3342,96.27486027146809,55.65522224772605,115.4653544227684,épicée,lisse,roche,0.4231345733486946,6.899767606535551,5.937533879177624,17.87674982332159,non,brûlure,non
3343,89.79400026416769,46.52875580766615,70.78419899542276,épicée,rugueux,terre,0.3051730100554741,8.178193712121136,8.548446259483038,27.6895018938574,non,aucun,oui
3344,101.01329258586216,44.87271040626454,71.87094512387193,terreuse,rugueux,eau,0.7609449533179012,6.666965741520534,5.199072586712796,23.65235667488787,non,irritation,non
3345,93.16334506073191,39.75450481252,143.84763872343214,épicée,rugueux,eau,0.8811844283797856,7.119972807909862,7.187975613032675,9.704581167128708,non,irritation,oui
3346,45.02384931149845,83.86820959728287,138.01686306423198,désagréable,lisse,arbre,0.0511629440894838,6.862703083206956,6.695970894005836,20.491684274025843,non,irritation,non
3347,97.77616625925288,39.57453162236202,112.54874005855788,terreuse,lisse,eau,0.0274031478483381,6.488109817802231,4.772645577827362,8.47844674854888,non,brûlure,oui
3348,47.29387292436679,100.00414724895208,107.33876237489903,terreuse,rugueux,terre,0.3994255533928115,8.356148907407182,6.314196521861806,4.169844021005662,non,irritation,non
3349,93.02406965764456,41.85559205755562,109.78144922788783,désagréable,visqueux,eau,0.7695272285094455,6.521192596147417,6.303614312377961,23.149393986676436,non,brûlure,non
3350,89.99495776544683,41.349845512975605,105.90331642796322,épicée,rugueux,roche,0.5886448215309893,6.6864811318056026,6.256791850376563,15.326466525017295,oui,aucun,non
3351,42.17064131980049,91.70631777505837,93.75788286742664,terreuse,lisse,roche,0.2348755626912496,6.08259555630565,5.239309389443188,15.456461283950809,non,aucun,non
3352,91.24535273924889,33.809708295747825,88.17278249536892,désagréable,lisse,eau,0.0003491799923696,7.312777839275871,6.476339903229045,15.860349557446993,non,brûlure,oui
3353,92.67062261876345,46.90554479979398,121.07962607881883,désagréable,visqueux,roche,0.9995716336658976,8.19819294819955,7.632552863981172,12.756946634166948,non,picottement,non
3354,91.93814531728287,47.363242926468025,75.65056960534258,terreuse,visqueux,terre,0.6412967152536,6.812015076369453,5.421385567792567,20.12379022302659,non,aucun,non
3355,95.78854918924328,36.48266808056818,91.54349560015407,terreuse,lisse,roche,0.4462894062597276,5.287883651297701,4.611393986544902,19.505404703874344,non,picottement,oui
3356,98.73640591389508,35.68073625714756,112.49924872099947,épicée,visqueux,arbre,0.9409065007261692,7.616816853592999,6.9251876166653705,18.810425371354818,non,irritation,oui
3357,89.77581538246336,43.57133297985203,114.97394213120955,désagréable,lisse,terre,0.9549636095302372,7.690828195528131,6.436781813780551,22.952085082814158,non,irritation,non
3358,47.32871753358204,79.75828508118803,120.1733978368072,désagréable,lisse,eau,0.6968295981826852,6.604528262390474,6.5638091988365765,14.621156946724271,non,picottement,oui
3359,88.96996842269066,39.1002282808423,100.5427062977956,fruitée,lisse,roche,0.1773894011133111,7.35712717515981,5.471824872040116,17.29658650079401,non,aucun,oui
3360,44.95274186611219,85.24058657684536,79.77019182067072,épicée,visqueux,eau,0.8487428477222481,6.200070360484209,5.62403478489191,19.87758077421452,non,brûlure,non
3361,88.12725256338335,47.60141430943837,80.41792077234541,désagréable,rugueux,arbre,0.4256725954252114,7.21892014985212,7.384447337314535,21.03624841739338,non,aucun,non
3362,98.59984257504584,45.910677814472166,101.02064426677772,épicée,lisse,terre,0.7112460728029499,7.926523628890541,6.619116738324726,26.918127563836936,non,brûlure,non
3363,38.59872377486938,91.12635941935864,79.90399016538404,terreuse,rugueux,roche,0.8250022303976932,5.7573335086473385,4.98577741298947,15.61573419317883,non,irritation,oui
3364,46.7095024138672,85.1244867077001,104.85556581317196,épicée,lisse,arbre,0.5706765721592446,7.236122469258693,5.761244057822693,14.711801400448842,non,brûlure,oui
3365,46.43937744291301,98.29472672525874,73.76840609132952,fruitée,lisse,eau,0.569742457375687,6.579939033609714,7.0621540868944725,18.32585906187618,non,brûlure,oui
3366,80.30488966467763,34.77471310373543,118.01737002315764,désagréable,visqueux,roche,0.4428808175168809,5.982296607406715,4.91427716323495,15.977864420074065,non,aucun,oui
3367,201.77630507027743,199.27904594395832,91.42223095163487,terreuse,lisse,terre,0.9516224208758616,6.72678705049591,5.952959479055229,21.55493141489988,non,irritation,oui
3368,44.61952001601446,92.46691238775294,124.31368282006876,terreuse,lisse,roche,0.6214586057675251,5.666867836513233,4.951832180967105,24.1892687445673,non,aucun,non
3369,90.69976720123796,39.086527692540784,96.73434323695037,terreuse,rugueux,arbre,0.9180629438622432,8.47282824617141,7.47811374207999,18.200391767304403,non,picottement,oui
3370,46.5035599929756,92.31242489619196,84.20148360723319,fruitée,visqueux,roche,0.0489347284797008,8.867024274473787,9.095505798085568,6.79543150222499,non,irritation,oui
3371,94.39833262002094,48.75481657181843,109.60621364026832,fruitée,visqueux,arbre,0.3585316662772707,8.641776488471145,8.002006006943985,7.677832817024887,non,brûlure,oui
3372,88.57113573877008,44.69363297859744,97.916846352738,fruitée,lisse,arbre,0.1135149505640346,7.3971871021490845,7.44607302547315,11.659355647970056,non,brûlure,non
3373,91.41955353829142,42.57297492386851,111.913155676818,désagréable,lisse,terre,0.3148170059795701,9.166546228174749,5.807702620078542,11.83605394748574,non,aucun,oui
3374,90.5460944166828,37.88744334432521,86.59666119597561,épicée,lisse,eau,0.1020228112890595,7.352382746725882,6.977477936217221,10.237009615480137,non,aucun,non
3375,95.91171737022236,32.25926296086305,114.08289720069368,fruitée,rugueux,terre,0.1773987754101651,7.612560705509069,7.865421889366801,7.101157864995709,non,aucun,oui
3376,96.08441617385158,39.029931300276616,95.01765453507416,terreuse,rugueux,terre,0.559990144914539,10.040388213747375,8.488499116599598,30.0538519157742,non,irritation,oui
3377,95.08866300634642,40.34057234927913,79.59543760225674,désagréable,visqueux,eau,0.0831769534349556,6.489696624062719,6.071151872077978,16.93685548839037,non,picottement,oui
3378,40.90904176560375,94.0987729375214,84.12311633945482,épicée,lisse,roche,0.0375924644111604,8.471542152639326,7.992848057213897,8.033529103285233,non,picottement,non
3379,96.71731738554524,45.46677491289044,111.807910135463,terreuse,lisse,arbre,0.2774004027449073,7.145617217259622,6.2253971377923065,15.135967231848444,non,irritation,oui
3380,43.38652754022257,89.42994356816105,90.1905865953959,désagréable,rugueux,terre,0.4816129202961657,9.689333274727668,9.628590566096689,13.615921748331347,non,irritation,non
3381,86.44442791226624,43.557390375754586,102.0927955462331,terreuse,rugueux,arbre,0.2231246676853703,7.586996877487033,6.92706538324226,18.05320242659883,non,brûlure,non
3382,40.5513549748588,84.35789137481562,114.78203090742004,fruitée,visqueux,arbre,0.6558254477297772,7.730859891842474,7.317377310803171,16.159244631293216,non,irritation,non
3383,35.710289321473006,90.20139930524034,90.26768668758037,fruitée,rugueux,eau,0.3081769955491171,6.25179095921066,5.820254262536655,11.273616120354449,non,aucun,oui
3384,89.09067008439062,51.25643193922324,94.62881628679952,fruitée,visqueux,terre,0.5604866135556397,6.76763710753001,5.555635074459056,6.079181850248966,non,aucun,oui
3385,45.8967380518726,84.58466664749093,98.90632941122796,épicée,lisse,terre,0.2564386655489528,7.451203492515707,8.186825794323243,20.385626833115133,non,irritation,non
3386,91.43404293537805,48.68211400182109,120.02691129894328,désagréable,rugueux,terre,0.0657305018189647,7.843138457911632,6.44043131057893,16.965305246117946,non,irritation,non
3387,48.84240782440074,86.22137242565871,73.11812025370585,terreuse,rugueux,terre,0.6595144033755186,7.360109793785519,6.084092911288446,8.093316866028163,non,picottement,oui
3388,49.78832455095297,87.9517184935187,111.4402733222874,terreuse,lisse,eau,0.241856758667523,6.158580088586086,5.015228084253929,28.43866169493264,non,aucun,non
3389,92.5400407740024,29.19077225951353,97.44823249774016,fruitée,rugueux,eau,0.6353893471943346,7.239944056658998,5.736216947582857,21.45869782498388,non,brûlure,non
3390,87.52573191785802,50.46907935992164,90.08910582050186,fruitée,lisse,roche,0.4258081958180354,6.031246230655087,5.469056249870747,9.439385412071717,non,picottement,non
3391,89.7790607653608,37.36663992755155,96.37614931151325,désagréable,rugueux,eau,0.2766241510459125,6.365753867887833,5.783219359020245,17.537432180785473,non,aucun,non
3392,42.962194932693286,87.31513060366339,134.13610916934562,terreuse,lisse,eau,0.0496494705575387,6.84104712677059,6.828664895954246,17.34710697834766,non,brûlure,non
3393,99.6944369619746,48.70313710856366,109.94517150018456,épicée,visqueux,arbre,0.561591045423337,8.45535630966125,8.001691716265551,35.05281516598392,non,aucun,oui
3394,-10.146565051244036,-9.798655517251277,101.39780707334828,épicée,rugueux,terre,0.9892416706653016,7.279184992222568,5.492790254867503,7.746880284993085,non,brûlure,oui
3395,92.92930859530192,33.120006280629106,83.81411083807744,terreuse,visqueux,terre,0.5613873433042286,6.971859716187766,6.747646139851208,23.48984630077041,non,brûlure,oui
3396,44.17343257091964,94.1286211673254,86.01948490158964,terreuse,rugueux,arbre,0.4974558477496217,6.594098186662777,5.697140038485803,12.18663248236638,non,irritation,oui
3397,91.08077276019522,40.11795403318348,145.4831063859369,épicée,rugueux,roche,0.3198634190552741,7.361164484121882,6.502828252610709,16.132096391690187,non,aucun,oui
3398,91.28047514384798,35.856656740137154,125.81639177858172,désagréable,rugueux,eau,0.4827675816077859,7.57327711306033,7.50205193150119,14.43284392525456,non,irritation,oui
3399,40.848242264249535,87.54364132750146,124.32505449269,désagréable,visqueux,roche,0.2251588716656835,7.488151804026685,7.684698730087497,6.514885091401209,non,aucun,non
3400,101.1399430618029,46.32914681027967,140.20475585717162,terreuse,visqueux,roche,0.6517896629871663,5.904417426223686,5.8485235135886615,20.326226013031075,non,aucun,non
3401,88.14563058635557,45.41763983742676,96.60084290170872,désagréable,rugueux,eau,0.6202456045547671,7.863457688792728,6.9433268497616165,16.08803387719212,non,irritation,non
3402,87.06212076482188,42.03593432282303,121.97575589601443,terreuse,visqueux,roche,0.8725447902674642,7.309853862260393,6.652151158061328,20.483314528109304,non,aucun,non
3403,89.0525975196501,35.977954472889195,60.16701794975394,terreuse,lisse,arbre,0.5233163839274193,6.689263099287043,6.433088052516886,20.9470813060005,non,picottement,oui
3404,90.7767280009122,28.742035962150595,99.74424686602411,épicée,lisse,terre,0.8475792268093838,8.957287139971845,7.7676981642916445,7.874925906563562,non,irritation,non
3405,42.15194701406202,86.74018325800739,106.5752615657802,terreuse,lisse,terre,0.6021280190606905,7.717537532943904,6.713415606098523,9.123903970261695,non,aucun,non
3406,35.48910405294633,91.5391138307745,85.55568847995724,fruitée,lisse,roche,0.6635679753156771,6.731985224143342,7.579868467681526,6.9435665136324864,non,irritation,non
3407,43.71308185593948,86.10945373250011,88.40226503217508,désagréable,rugueux,terre,0.2834510319614809,8.59252166423897,8.439621842832603,14.019038687928113,non,aucun,oui
3408,39.08643887703808,82.27258559957076,86.43226837702753,épicée,rugueux,roche,0.0533243306404764,6.2754562015058255,7.020869375767865,11.490184884893806,oui,brûlure,oui
3409,41.35050512209198,92.12332410528084,70.00439872739256,terreuse,lisse,terre,0.9625810804329208,7.575426275521262,6.787953540714533,9.517500515674213,non,brûlure,oui
3410,201.11079384593876,198.72037410422175,129.0521090707285,désagréable,rugueux,roche,0.0460676816427376,5.276974735196121,5.950724371803127,15.110632761843805,oui,aucun,non
3411,44.3161253132728,88.1400015850588,103.4314618479572,terreuse,lisse,eau,0.5962807549058783,6.640422243342913,5.277573916070333,14.295151526066114,non,aucun,non
3412,92.78686817899948,32.95655442641455,96.98783205880608,fruitée,visqueux,eau,0.3663823026696476,6.421403035292105,7.001301577337541,5.571625532889075,non,picottement,oui
3413,92.14994595525576,36.87656964251561,60.05370582757915,terreuse,rugueux,eau,0.7498690518311313,6.911024800206838,5.868070368367241,9.373861455977476,non,aucun,oui
3414,99.51758689329478,52.35723676579769,102.3356251345825,désagréable,lisse,terre,0.0116925305112053,8.065085747730505,6.3182492392233485,15.2752427344875,non,aucun,non
3415,93.74213972843896,40.87905548134031,95.45374126086324,terreuse,lisse,eau,0.657742297220448,7.407922194195176,7.550148730354763,20.456345322167945,non,brûlure,non
